batter,breaks,coordinates,description,endSpeed,extension,game_pk,pitcher,plateTime,result,startSpeed,strikeZoneBottom,strikeZoneTop,type,typeConfidence,zone
676475,"{'breakAngle': 24.0, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -16.1, 'breakVerticalInduced': 15.5, 'breakHorizontal': 6.8, 'spinRate': 2010, 'spinDirection': 215}","{'aY': 29.697756789409112, 'aZ': -15.17649172313992, 'pfxX': -4.841909692305537, 'pfxZ': 9.132861499090176, 'pX': 0.4085305246487078, 'pZ': 2.6002821056625383, 'vX0': 8.873137329168758, 'vY0': -135.58927656363946, 'vZ0': -5.7166451915876, 'x': 101.43, 'y': 168.57, 'x0': -2.277689884942703, 'y0': 50.00618933831608, 'z0': 5.795448016855966, 'aX': -9.015806037625984}","In play, out(s)",85.3,6.771764146310977,718759,592332,0.40399758342546077,Groundout,93.3,1.58,3.41,Four-Seam Fastball,0.89,6
502671,"{'breakAngle': 3.6, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -35.9, 'breakVerticalInduced': 3.8, 'breakHorizontal': -2.0, 'spinRate': 2243, 'spinDirection': 184}","{'aY': 21.44923133394572, 'aZ': -28.98137335697726, 'pfxX': 0.5751498062556231, 'pfxZ': 2.1535953774521115, 'pX': -0.44237990762036766, 'pZ': 2.677031384149085, 'vX0': 4.74790753903181, 'vY0': -120.42113965782734, 'vZ0': -1.4626640121686225, 'x': 133.86, 'y': 166.5, 'x0': -2.507041923441205, 'y0': 50.00183983052692, 'z0': 5.8351596995980675, 'aX': 0.8515235713468084}",Called Strike,76.6,6.544260871269194,718759,592332,0.453307164018927,Strikeout,82.7,1.60939669477115,3.37100467907934,Slider,0.9,4
502671,"{'breakAngle': 33.6, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -15.7, 'breakVerticalInduced': 15.6, 'breakHorizontal': 10.3, 'spinRate': 2100, 'spinDirection': 219}","{'aY': 25.8576274992348, 'aZ': -14.959784287527695, 'pfxX': -6.540755935947205, 'pfxZ': 9.147881944406155, 'pX': -0.1652866847458733, 'pZ': 2.150457775494785, 'vX0': 8.508078723534593, 'vY0': -135.41599828422764, 'vZ0': -6.467628000965472, 'x': 123.3, 'y': 180.72, 'x0': -2.478643912164986, 'y0': 50.00505623024955, 'z0': 5.5915766050574325, 'aX': -12.312228966016713}",Called Strike,86.2,6.717753964922911,718759,592332,0.4024225733045981,Strikeout,93.2,1.60939669477115,3.39537285796807,Four-Seam Fastball,0.88,8
502671,"{'breakAngle': 27.6, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -32.6, 'breakVerticalInduced': 4.2, 'breakHorizontal': 16.4, 'spinRate': 1624, 'spinDirection': 236}","{'aY': 20.56086146623592, 'aZ': -27.63413321025919, 'pfxX': -9.831818143326984, 'pfxZ': 2.842389453882598, 'pX': -0.6412288505877132, 'pZ': 1.002005827474732, 'vX0': 7.636367175474177, 'vY0': -124.34328634601667, 'vZ0': -5.793194831324849, 'x': 141.44, 'y': 211.73, 'x0': -2.4468985209529914, 'y0': 50.000833966979926, 'z0': 5.601710247821102, 'aX': -15.682089261007501}",Ball,80.0,6.936260170405327,718759,592332,0.43739540675249344,Strikeout,85.5,1.60939669477115,3.29789094908189,Splitter,0.91,13
502671,"{'breakAngle': 38.4, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -12.8, 'breakVerticalInduced': 17.4, 'breakHorizontal': 10.1, 'spinRate': 2352, 'spinDirection': 221}","{'aY': 31.451780120172632, 'aZ': -12.2620627784669, 'pfxX': -6.717449166277767, 'pfxZ': 10.263080003032885, 'pX': 0.24194999725056884, 'pZ': 2.403924136296166, 'vX0': 9.622920150945856, 'vY0': -138.53218697004922, 'vZ0': -6.4346871088543285, 'x': 107.78, 'y': 173.87, 'x0': -2.4068058304803484, 'y0': 50.00559432315988, 'z0': 5.579590197886865, 'aX': -13.036925939571276}",Swinging Strike,87.0,6.625831821661278,718759,592332,0.3956508664482761,Strikeout,95.4,1.61,3.42,Four-Seam Fastball,0.9,5
571448,"{'breakAngle': 24.0, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -13.4, 'breakVerticalInduced': 17.3, 'breakHorizontal': 5.9, 'spinRate': 2198, 'spinDirection': 216}","{'aY': 30.339025113056145, 'aZ': -12.947029035689308, 'pfxX': -4.188253193417172, 'pfxZ': 10.07115837540487, 'pX': 0.13918525161688916, 'pZ': 2.7536757589316117, 'vX0': 8.208532882066281, 'vY0': -137.2826750120291, 'vZ0': -5.593012740922198, 'x': 111.69, 'y': 164.43, 'x0': -2.345158849108826, 'y0': 50.001086327528185, 'z0': 5.69827301401045, 'aX': -7.995094026745153}",Foul,86.3,6.7504236144903444,718759,592332,0.39893955121116864,Groundout,94.5,1.64,3.28,Four-Seam Fastball,0.9,5
571448,"{'breakAngle': 24.0, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -35.2, 'breakVerticalInduced': 1.4, 'breakHorizontal': 15.7, 'spinRate': 1674, 'spinDirection': 234}","{'aY': 24.17196744588794, 'aZ': -30.167696508648035, 'pfxX': -9.542221431809349, 'pfxZ': 1.2541866061383686, 'pX': -0.8138438343731729, 'pZ': 1.321597747739704, 'vX0': 7.378361925980472, 'vY0': -125.48363936687382, 'vZ0': -4.468520115452433, 'x': 148.02, 'y': 203.1, 'x0': -2.5451509849052845, 'y0': 50.00428163420491, 'z0': 5.568925876300413, 'aX': -15.296893505035516}",Foul,79.7,6.713430019976298,718759,592332,0.43563014834260905,Groundout,86.3,1.64,3.28,Splitter,0.91,13
571448,"{'breakAngle': 21.6, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -14.3, 'breakVerticalInduced': 15.7, 'breakHorizontal': 5.6, 'spinRate': 2164, 'spinDirection': 215}","{'aY': 31.027515994482194, 'aZ': -14.396020325173009, 'pfxX': -4.095848040694114, 'pfxZ': 9.086880864944392, 'pX': 0.2662899001771126, 'pZ': 3.174148242029617, 'vX0': 8.626108917128931, 'vY0': -138.9478738439924, 'vZ0': -4.439788545002017, 'x': 106.85, 'y': 153.08, 'x0': -2.3456794357608572, 'y0': 50.00099952836663, 'z0': 5.748789860911706, 'aX': -8.012871617792964}",Foul,87.4,6.784415558374167,718759,592332,0.3941548530220338,Groundout,95.6,1.64,3.28,Four-Seam Fastball,0.9,3
571448,"{'breakAngle': 22.8, 'breakLength': 7.2, 'breakY': 24.0, 'breakVertical': -32.4, 'breakVerticalInduced': 3.1, 'breakHorizontal': 13.2, 'spinRate': 1790, 'spinDirection': 232}","{'aY': 24.42992933714725, 'aZ': -28.338370706754787, 'pfxX': -8.605411595029885, 'pfxZ': 2.324331196312868, 'pX': 1.0627072955088488, 'pZ': 1.108960666676593, 'vX0': 11.388052330127453, 'vY0': -127.23991746842849, 'vZ0': -5.577692956379634, 'x': 76.49, 'y': 208.84, 'x0': -2.3387445174211265, 'y0': 50.00444140827101, 'z0': 5.556008979422322, 'aX': -14.209463760001393}",Ball,81.1,6.864301328540868,718759,592332,0.42934440035524934,Groundout,87.7,1.6394058216759,3.18220234789264,Splitter,0.91,14
571448,"{'breakAngle': 25.2, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -32.4, 'breakVerticalInduced': 3.4, 'breakHorizontal': 15.0, 'spinRate': 1798, 'spinDirection': 233}","{'aY': 25.16397453548766, 'aZ': -27.847832764751182, 'pfxX': -9.574114497481757, 'pfxZ': 2.6336552337864076, 'pX': 0.7043497039248722, 'pZ': 0.5330242677504958, 'vX0': 10.985736375769205, 'vY0': -127.11600581324414, 'vZ0': -6.994488578798634, 'x': 90.15, 'y': 224.39, 'x0': -2.4220671288001783, 'y0': 50.00241387681518, 'z0': 5.520171378259654, 'aX': -15.725462739249052}","In play, out(s)",80.9,6.9886815317139375,718759,592332,0.43028642696296604,Groundout,87.7,1.64,3.28,Splitter,0.91,14
656305,"{'breakAngle': 1.2, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -14.6, 'breakVerticalInduced': 16.9, 'breakHorizontal': 0.2, 'spinRate': 2307, 'spinDirection': 203}","{'aY': 26.82052625260953, 'aZ': -13.519648122483012, 'pfxX': -0.6872113054862714, 'pfxZ': 10.029044016967156, 'pX': 0.6757099789488534, 'pZ': 2.531618442174257, 'vX0': 5.465967504467659, 'vY0': -134.91019664683608, 'vZ0': -7.462614271715748, 'x': 91.24, 'y': 170.43, 'x0': -1.2794860515006106, 'y0': 50.006432520416126, 'z0': 6.268902278437049, 'aX': -1.279491685020636}",Called Strike,85.6,6.299518345607786,718759,572403,0.4045774859124922,Strikeout,92.7,1.63496800838936,3.31353914404303,Four-Seam Fastball,2.0,6
656305,"{'breakAngle': 9.6, 'breakLength': 7.2, 'breakY': 24.0, 'breakVertical': -34.3, 'breakVerticalInduced': 1.1, 'breakHorizontal': -5.8, 'spinRate': 2386, 'spinDirection': 116}","{'aY': 21.822420549985402, 'aZ': -30.71942386182074, 'pfxX': 2.8501542685728944, 'pfxZ': 0.8737396974792535, 'pX': 0.15261772433561652, 'pZ': 2.6073282066406267, 'vX0': 3.145723337989336, 'vY0': -126.94974969662984, 'vZ0': -3.570972853217503, 'x': 111.18, 'y': 168.38, 'x0': -1.4650317351939495, 'y0': 50.002240239305074, 'z0': 6.433314612240307, 'aX': 4.730087521413254}",Called Strike,81.4,6.0468180837694305,718759,572403,0.4286690296439746,Strikeout,87.1,1.65941168985627,3.33791093569466,Cutter,2.0,5
656305,"{'breakAngle': 15.6, 'breakLength': 10.8, 'breakY': 24.0, 'breakVertical': -46.2, 'breakVerticalInduced': -4.8, 'breakHorizontal': -13.4, 'spinRate': 2300, 'spinDirection': 47}","{'aY': 23.230067506670025, 'aZ': -35.32227430004079, 'pfxX': 7.150375300012397, 'pfxZ': -2.2197138871136977, 'pX': 0.3279463449726317, 'pZ': 1.1480605588621364, 'vX0': 2.11053008272157, 'vY0': -118.48877646479517, 'vZ0': -4.266968253568587, 'x': 104.5, 'y': 207.78, 'x0': -1.5039180071127631, 'y0': 50.00310329895746, 'z0': 6.209349892608995, 'aX': 10.138544095631499}",Swinging Strike,75.3,6.200833820165333,718759,572403,0.46275955013114345,Strikeout,81.4,1.66,3.46,Sweeper,2.0,14
474832,"{'breakAngle': 14.4, 'breakLength': 10.8, 'breakY': 24.0, 'breakVertical': -49.1, 'breakVerticalInduced': -6.0, 'breakHorizontal': -13.0, 'spinRate': 2248, 'spinDirection': 50}","{'aY': 21.79293522774642, 'aZ': -36.35902532076295, 'pfxX': 6.712086329918304, 'pfxZ': -3.075352528430739, 'pX': 0.8107412474031126, 'pZ': 1.6840169245746073, 'vX0': 2.9915014423412023, 'vY0': -115.95005254002675, 'vZ0': -2.717159205949031, 'x': 86.1, 'y': 193.31, 'x0': -1.3684468093922884, 'y0': 50.004040587820135, 'z0': 6.3424642682839325, 'aX': 9.133276953365355}",Swinging Strike,73.8,6.027496121017705,718759,572403,0.47249350197537376,Groundout,79.6,1.59,3.21,Sweeper,2.0,14
474832,"{'breakAngle': 4.8, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -16.4, 'breakVerticalInduced': 13.9, 'breakHorizontal': 1.2, 'spinRate': 2292, 'spinDirection': 204}","{'aY': 25.125263982500638, 'aZ': -16.218817966037143, 'pfxX': -0.8876085024900069, 'pfxZ': 8.208202173745502, 'pX': -0.4757056781815309, 'pZ': 2.6815725826446077, 'vX0': 2.457187930932531, 'vY0': -137.27645952183235, 'vZ0': -7.2682033725167, 'x': 135.13, 'y': 166.38, 'x0': -1.2598519746038197, 'y0': 50.00356270816428, 'z0': 6.430676766664734, 'aX': -1.725742720195516}",Called Strike,87.8,6.28617247601474,718759,572403,0.39621141190005815,Groundout,94.2,1.58939114608776,3.06339901150871,Four-Seam Fastball,2.0,4
474832,"{'breakAngle': 9.6, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -39.6, 'breakVerticalInduced': -2.2, 'breakHorizontal': -6.5, 'spinRate': 2355, 'spinDirection': 82}","{'aY': 22.568220982339053, 'aZ': -33.1745150134254, 'pfxX': 3.1379578288722123, 'pfxZ': -0.6409395163580118, 'pX': 0.5781573019143674, 'pZ': 1.083992067747331, 'vX0': 3.9076556622672016, 'vY0': -123.88273880598065, 'vZ0': -5.80738760628233, 'x': 94.96, 'y': 209.51, 'x0': -1.421690042577649, 'y0': 50.00231719757743, 'z0': 6.2010763382413865, 'aX': 4.921393083576589}",Ball,79.4,,718759,572403,0.44056414756633666,Groundout,85.1,1.58939114608776,3.08778612091825,Cutter,2.0,14
474832,"{'breakAngle': 2.4, 'breakLength': 2.4, 'breakY': 24.0, 'breakVertical': -13.1, 'breakVerticalInduced': 17.8, 'breakHorizontal': 0.5, 'spinRate': 2305, 'spinDirection': 203}","{'aY': 28.653709956543988, 'aZ': -12.254722586858074, 'pfxX': -0.7354971081258848, 'pfxZ': 10.451739971693193, 'pX': 0.34317714953098366, 'pZ': 2.9953026724565546, 'vX0': 4.322672243583684, 'vY0': -136.80892180471682, 'vZ0': -6.9392959198386714, 'x': 103.92, 'y': 157.91, 'x0': -1.1581107131736212, 'y0': 50.00391584806826, 'z0': 6.395190863858584, 'aX': -1.4025891540965676}",Foul,86.5,6.138875903164214,718759,572403,0.3995457375214122,Groundout,94.0,1.59,3.21,Four-Seam Fastball,2.0,3
474832,"{'breakAngle': 8.4, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -38.2, 'breakVerticalInduced': -2.0, 'breakHorizontal': -6.0, 'spinRate': 2367, 'spinDirection': 97}","{'aY': 25.697068877002, 'aZ': -33.06656889875181, 'pfxX': 2.876350475574525, 'pfxZ': -0.5546577928035417, 'pX': 0.3385040122817893, 'pZ': 1.2595247781517878, 'vX0': 3.35587739210892, 'vY0': -126.58462668585392, 'vZ0': -5.750578621942699, 'x': 104.1, 'y': 204.77, 'x0': -1.3776564362939512, 'y0': 50.000821975393926, 'z0': 6.20622005384138, 'aX': 4.668558436456642}",Ball,80.4,,718759,572403,0.43261450617169617,Groundout,87.0,1.58939114608776,3.06339901150871,Cutter,2.0,14
474832,"{'breakAngle': 16.8, 'breakLength': 10.8, 'breakY': 24.0, 'breakVertical': -47.3, 'breakVerticalInduced': -4.6, 'breakHorizontal': -14.5, 'spinRate': 2315, 'spinDirection': 54}","{'aY': 21.670111848019715, 'aZ': -35.66479651021189, 'pfxX': 7.933465083299687, 'pfxZ': -2.5395032544870872, 'pX': -0.21797991974045544, 'pZ': 2.6227955383012964, 'vX0': 0.3943270430317426, 'vY0': -116.49934262280637, 'vZ0': -1.094600600735402, 'x': 125.31, 'y': 167.96, 'x0': -1.4201524974190967, 'y0': 50.00152036187975, 'z0': 6.46664323710329, 'aX': 10.914997291859247}",Foul,74.0,6.089412062009044,718759,572403,0.4699622824936962,Groundout,80.0,1.59,3.21,Sweeper,2.0,5
474832,"{'breakAngle': 9.6, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -13.4, 'breakVerticalInduced': 17.5, 'breakHorizontal': 2.2, 'spinRate': 2341, 'spinDirection': 202}","{'aY': 27.452072786186417, 'aZ': -12.922817244408623, 'pfxX': -1.5973058365161863, 'pfxZ': 10.118440387162813, 'pX': 0.036507686410712954, 'pZ': 3.4407031801421994, 'vX0': 3.847969717321898, 'vY0': -136.44703974173294, 'vZ0': -5.460233885922309, 'x': 115.61, 'y': 145.88, 'x0': -1.1788254447358437, 'y0': 50.006527186992834, 'z0': 6.344068040773521, 'aX': -3.0406787406092586}",Foul,86.4,6.445010371528857,718759,572403,0.4000269768108513,Groundout,93.7,1.59,3.21,Four-Seam Fastball,2.0,12
474832,"{'breakAngle': 15.6, 'breakLength': 7.2, 'breakY': 24.0, 'breakVertical': -30.1, 'breakVerticalInduced': 5.2, 'breakHorizontal': 8.0, 'spinRate': 1546, 'spinDirection': 204}","{'aY': 24.36341923535164, 'aZ': -26.740840859618075, 'pfxX': -4.754550288440093, 'pfxZ': 3.258310780143879, 'pX': -0.6528804652966499, 'pZ': 2.2687919092698365, 'vX0': 2.5975876279242036, 'vY0': -127.75989965779027, 'vZ0': -4.921735986042891, 'x': 141.89, 'y': 177.52, 'x0': -1.0608930938537005, 'y0': 50.00076779213437, 'z0': 6.301564604105479, 'aX': -7.921332173620064}","In play, out(s)",81.2,6.478246098607505,718759,572403,0.4274198649855361,Groundout,87.7,1.59,3.21,Changeup,2.0,4
643376,"{'breakAngle': 20.4, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -15.5, 'breakVerticalInduced': 15.0, 'breakHorizontal': 5.6, 'spinRate': 2309, 'spinDirection': 201}","{'aY': 28.855870133911747, 'aZ': -14.435007989998871, 'pfxX': -3.7219965642766795, 'pfxZ': 9.214800805432883, 'pX': 0.4221783790290215, 'pZ': 1.8417342157352057, 'vX0': 5.453723651313334, 'vY0': -137.48389964812066, 'vZ0': -9.261128291430655, 'x': 100.91, 'y': 189.05, 'x0': -1.0984336706371083, 'y0': 50.00334427290296, 'z0': 6.22095091997901, 'aX': -7.166062372894987}",Called Strike,87.1,6.501821494550323,718759,572403,0.3975263461535219,Strikeout,94.6,1.49936429777012,3.24845348595309,Four-Seam Fastball,2.0,9
643376,"{'breakAngle': 14.4, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -14.2, 'breakVerticalInduced': 15.6, 'breakHorizontal': 3.5, 'spinRate': 2374, 'spinDirection': 199}","{'aY': 27.62871213143934, 'aZ': -13.652069640627026, 'pfxX': -2.326846963032819, 'pfxZ': 9.39663103985432, 'pX': 0.2240106334197746, 'pZ': 2.310439383729527, 'vX0': 4.284134271887036, 'vY0': -138.69856522494965, 'vZ0': -8.625515186060824, 'x': 108.46, 'y': 176.4, 'x0': -1.0301735825357965, 'y0': 50.00289654663555, 'z0': 6.347134456022037, 'aX': -4.586830895736075}",Foul,88.2,6.431464039230917,718759,572403,0.3931620679813186,Strikeout,95.3,1.5,3.2,Four-Seam Fastball,2.0,5
643376,"{'breakAngle': 19.2, 'breakLength': 10.8, 'breakY': 24.0, 'breakVertical': -48.0, 'breakVerticalInduced': -7.2, 'breakHorizontal': -16.7, 'spinRate': 2383, 'spinDirection': 52}","{'aY': 24.38140631335141, 'aZ': -37.32284320284402, 'pfxX': 8.956390400482952, 'pfxZ': -3.594366343774765, 'pX': 0.43419176196002957, 'pZ': 1.3110942365690033, 'vX0': 1.7986087121419443, 'vY0': -119.38383452816353, 'vZ0': -3.734387226080588, 'x': 100.45, 'y': 203.38, 'x0': -1.4931606551066834, 'y0': 50.00069277298142, 'z0': 6.277523244187396, 'aX': 12.841619362671636}",Swinging Strike,75.7,6.412138553334889,718759,572403,0.45994311973827307,Strikeout,82.0,1.5,3.2,Sweeper,2.0,14
669357,"{'breakAngle': 25.2, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -16.6, 'breakVerticalInduced': 14.6, 'breakHorizontal': 7.7, 'spinRate': 2162, 'spinDirection': 213}","{'aY': 29.41346781881097, 'aZ': -15.587242685223135, 'pfxX': -5.049662276359519, 'pfxZ': 8.81535251867292, 'pX': -0.37003095560763005, 'pZ': 2.025680965387476, 'vX0': 7.016813469071148, 'vY0': -136.1650993244353, 'vZ0': -7.113960213818297, 'x': 131.1, 'y': 184.09, 'x0': -2.3221593393457636, 'y0': 50.00036200479806, 'z0': 5.747137692593132, 'aX': -9.498335692836939}",Called Strike,85.9,6.687951522923791,718759,592332,0.40198404548904865,Walk,93.7,1.6394058216759,3.48410938534143,Four-Seam Fastball,0.89,7
669357,"{'breakAngle': 33.6, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -14.4, 'breakVerticalInduced': 17.0, 'breakHorizontal': 9.6, 'spinRate': 2190, 'spinDirection': 210}","{'aY': 29.59502230988983, 'aZ': -13.841648749083566, 'pfxX': -5.908333046853604, 'pfxZ': 9.84132101449991, 'pX': -1.0537499601510878, 'pZ': 3.1772339643860312, 'vX0': 5.4777388555491475, 'vY0': -135.60539893785912, 'vZ0': -4.5898808169520064, 'x': 157.17, 'y': 152.99, 'x0': -2.3320949747037916, 'y0': 50.00417336701576, 'z0': 5.85721902181218, 'aX': -11.007226339116258}",Ball,85.2,6.568712692122776,718759,592332,0.40388618054075964,Walk,93.2,1.6394058216759,3.43538276141512,Four-Seam Fastball,0.89,11
669357,"{'breakAngle': 24.0, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -34.1, 'breakVerticalInduced': 4.0, 'breakHorizontal': 15.0, 'spinRate': 1408, 'spinDirection': 229}","{'aY': 22.303126542681085, 'aZ': -28.517309225118666, 'pfxX': -9.015517132446035, 'pfxZ': 2.372654315584306, 'pX': -1.0950043098728415, 'pZ': 2.295696185394942, 'vX0': 6.15499179177855, 'vY0': -122.88680339038103, 'vZ0': -2.5658184448664554, 'x': 158.74, 'y': 176.8, 'x0': -2.449586382403151, 'y0': 50.005589780089046, 'z0': 5.754109868964591, 'aX': -13.914799952896509}",Ball,78.2,6.613865785123143,718759,592332,0.4442065491657923,Walk,84.4,1.6394058216759,3.38664992885578,Splitter,0.9,13
669357,"{'breakAngle': 22.8, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -15.1, 'breakVerticalInduced': 17.5, 'breakHorizontal': 6.2, 'spinRate': 2176, 'spinDirection': 210}","{'aY': 34.07415408216208, 'aZ': -14.165839174993327, 'pfxX': -4.857009691274925, 'pfxZ': 10.049998981745212, 'pX': 0.8020620606001397, 'pZ': 3.497738550519064, 'vX0': 9.859457937409728, 'vY0': -134.26337988740326, 'vZ0': -3.3348451722404207, 'x': 86.43, 'y': 144.34, 'x0': -2.3175929446954364, 'y0': 50.00315980734767, 'z0': 5.789525351833931, 'aX': -8.704203259352969}",Ball,83.0,6.612510739219859,718759,592332,0.41086776777386813,Walk,92.5,1.6394058216759,3.43538276141512,Four-Seam Fastball,0.89,12
669357,"{'breakAngle': 31.2, 'breakLength': 4.8, 'breakY': 24.0, 'breakVertical': -17.8, 'breakVerticalInduced': 14.4, 'breakHorizontal': 10.8, 'spinRate': 2046, 'spinDirection': 215}","{'aY': 27.868437058746697, 'aZ': -16.880916991976495, 'pfxX': -6.5529876676862235, 'pfxZ': 8.365524702942281, 'pX': -1.152694856903458, 'pZ': 2.6741051211279405, 'vX0': 5.433445078919881, 'vY0': -134.0822667090104, 'vZ0': -4.870533464967741, 'x': 160.94, 'y': 166.58, 'x0': -2.349882860900639, 'y0': 50.00463914629815, 'z0': 5.711524554948026, 'aX': -11.982423705320231}",Ball,84.6,6.681983143783806,718759,592332,0.4078615057328059,Walk,92.1,1.6394058216759,3.45974685243492,Four-Seam Fastball,0.86,11
641933,"{'breakAngle': 2.4, 'breakLength': 9.6, 'breakY': 24.0, 'breakVertical': -44.3, 'breakVerticalInduced': -1.4, 'breakHorizontal': -2.3, 'spinRate': 2138, 'spinDirection': 87}","{'aY': 20.430121637197292, 'aZ': -33.999184478449074, 'pfxX': 0.8444880108931683, 'pfxZ': -1.3384741701274336, 'pX': -1.2242829606804226, 'pZ': 4.200524912645208, 'vX0': 3.01768683639186, 'vY0': -115.89304322573177, 'vZ0': 3.251347502891837, 'x': 163.67, 'y': 125.37, 'x0': -2.6496587840496226, 'y0': 50.00049182683738, 'z0': 6.014193696092123, 'aX': 1.1545544421903995}",Ball,73.4,6.405676596334104,718759,592332,0.4715296675619669,Single,79.6,1.52048796762121,3.05902275228645,Slider,0.86,11
641933,"{'breakAngle': 32.4, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -12.8, 'breakVerticalInduced': 17.9, 'breakHorizontal': 8.0, 'spinRate': 2224, 'spinDirection': 209}","{'aY': 26.370323830406058, 'aZ': -12.115347677147007, 'pfxX': -4.975861602750498, 'pfxZ': 10.476046429996485, 'pX': -1.0553552041751628, 'pZ': 2.261558039834771, 'vX0': 5.272959689111393, 'vY0': -136.59961794909307, 'vZ0': -7.021475339162062, 'x': 157.23, 'y': 177.72, 'x0': -2.352171432734129, 'y0': 50.00332705339346, 'z0': 5.675126893526464, 'aX': -9.528065638382252}",Foul,86.9,6.67857245744883,718759,592332,0.3989702375585109,Single,93.9,1.57,3.23,Four-Seam Fastball,0.9,13
641933,"{'breakAngle': 28.8, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -31.1, 'breakVerticalInduced': 6.0, 'breakHorizontal': 16.6, 'spinRate': 1693, 'spinDirection': 238}","{'aY': 21.884813222355305, 'aZ': -25.675253517987677, 'pfxX': -10.394913811826093, 'pfxZ': 4.093146586276152, 'pX': 0.876574513279764, 'pZ': 0.2956378569257631, 'vX0': 11.413851586977886, 'vY0': -124.42469238872941, 'vZ0': -7.616188451302566, 'x': 83.59, 'y': 230.8, 'x0': -2.391437677881271, 'y0': 50.004414718339106, 'z0': 5.484025593768099, 'aX': -16.51508839017201}",Ball In Dirt,79.8,6.845522402192725,718759,592332,0.4380172046390194,Single,85.8,1.56938483757716,3.08341012364657,Splitter,0.91,14
